Date,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,SP500,T10Y3M,DGS10,DEXUSEU,CBBTCUSD,T10YIE,VIXCLS,DAAA,AMERIBOR,T5YIE,BAMLH0A0HYM2,DGS1,RSI_14,OBV,Close_EMA_50,ROC_10,Momentum_10,SMA_50,SMA_200,VIX_Close
2022-08-16,247.16000366210938,249.2899932861328,244.02999877929688,245.69000244140625,245.69000244140625,5136800.0,-3.4199981689453125,-0.013823979837664702,4305.2,0.12,2.82,1.0174,23861.8,2.44,19.69,4.02,2.45176,2.61,4.25,3.26,67.02623455604706,-240614600.0,218.54111700631012,10.961071480970164,24.270004272460938,202.785400390625,383.33064987182615,19.690000534057617
2022-08-17,241.17999267578125,244.24000549316406,237.55999755859375,241.14999389648438,241.14999389648438,5627200.0,-4.540008544921875,-0.01865146739015966,4274.04,0.21,2.89,1.0164,23357.89,2.46,19.9,4.08,2.45189,2.65,4.33,3.27,62.72923781371564,-246241800.0,219.4277396294542,6.35998696276332,14.419998168945312,203.50660034179688,381.3949499511719,19.899999618530273
2022-08-18,241.9600067138672,246.47999572753906,239.27999877929688,245.1699981689453,245.1699981689453,5280400.0,4.0200042724609375,0.01653271880056817,4283.74,0.17,2.88,1.0114,23175.9,2.52,19.56,4.08,2.45237,2.7,4.37,3.24,66.26021484686268,-240961400.0,220.43723996433621,6.637377349296636,15.259994506835938,204.430400390625,379.430950088501,19.559999465942383
2022-08-19,240.9499969482422,243.2899932861328,235.67999267578125,241.16000366210938,241.16000366210938,7504700.0,-4.0099945068359375,-0.016491211198912836,4228.48,0.24,2.98,1.0039,20850.04,2.55,20.6,4.18,2.44968,2.72,4.45,3.26,61.49468453419663,-248466100.0,221.24989736424888,6.340949360709347,14.3800048828125,205.3108004760742,377.4417501068115,20.600000381469727
2022-08-22,232.5500030517578,233.47999572753906,224.58999633789062,226.5399932861328,226.5399932861328,8630100.0,-14.620010375976562,-0.0625391286705943,4137.99,0.21,3.03,0.9936,21403.82,2.57,23.8,4.19,2.4502800000000002,2.74,4.62,3.32,53.41971142439464,-257096200.0,221.45735210628354,-2.9765780305464618,-6.95001220703125,205.86940032958984,375.44875,23.799999237060547
2022-08-23,226.4600067138672,229.89999389648438,224.3000030517578,224.5500030517578,224.5500030517578,5276900.0,-1.989990234375,-0.008823087011707642,4128.73,0.25,3.05,0.9976,21529.34,2.58,24.11,4.23,2.45119,2.77,4.68,3.29,48.47638280300859,-262373100.0,221.57863253551784,-2.3440894722187022,-5.3899993896484375,206.3038003540039,373.3057001495361,24.110000610351562
2022-08-24,225.66000366210938,234.10000610351562,223.94000244140625,229.61000061035156,229.61000061035156,5426300.0,5.05999755859375,0.02228380703784616,4140.77,0.29,3.11,0.9967,21358.67,2.62,22.82,4.27,2.45359,2.79,4.61,3.35,49.79569399717977,-256946800.0,221.89358814629566,-5.939945091862464,-14.5,207.0406002807617,371.12985000610354,22.81999969482422
2022-08-25,230.24000549316406,234.16000366210938,229.0,233.97999572753906,233.97999572753906,3766900.0,4.3699951171875,0.018853403197372387,4199.12,0.15,3.03,0.9959,21518.35,2.6,21.78,4.17,2.45623,2.77,4.6,3.33,54.82185582880076,-253179900.0,222.36756491418754,-3.592913609538584,-8.720001220703125,208.06140014648437,368.94145011901855,21.780000686645508
2022-08-26,233.6300048828125,236.9499969482422,223.14999389648438,223.27999877929688,223.27999877929688,5349800.0,-10.699996948242188,-0.046809039598588065,4057.66,0.15,3.04,0.9998,20230.18,2.57,25.56,4.16,2.45149,2.73,4.65,3.36,43.509214542041406,-258529700.0,222.4033466343879,-10.437225813855633,-26.020004272460938,209.1332000732422,366.7152500152588,25.559999465942383
2022-08-29,221.92999267578125,229.8699951171875,221.52000427246094,224.57000732421875,224.57000732421875,7109400.0,1.290008544921875,0.005760911443936756,4030.61,0.15,3.12,1.0,20291.07,2.58,26.21,4.23,2.4539,2.71,4.78,3.43,46.48514590427733,-251420300.0,222.48831372026362,-9.851067089240361,-24.539993286132812,210.2738003540039,364.5235001373291,26.209999084472656
2022-08-30,226.66000366210938,229.7899932861328,218.74000549316406,220.64999389648438,220.64999389648438,5740400.0,-3.920013427734375,-0.017609787150832723,3986.16,0.14,3.11,1.0018,19835.7,2.55,26.21,4.22,2.4561,2.67,4.9,3.48,32.26489559592419,-257160700.0,222.41622274678207,-10.191708370752117,-25.040008544921875,211.08460021972655,362.2565001678467,26.209999084472656
2022-08-31,227.0,233.8800048828125,223.42999267578125,223.55999755859375,223.55999755859375,8615900.0,2.910003662109375,0.013102115426881333,3955.0,0.19,3.15,1.0065,20025.48,2.48,25.87,4.27,2.45938,2.58,5.03,3.5,35.85157382699238,-248544800.0,222.46107666097078,-7.294213884758083,-17.589996337890625,212.08880004882812,359.9227501678467,25.8700008392334
2022-09-01,220.72000122070312,230.3699951171875,219.47000122070312,230.0399932861328,230.0399932861328,7292900.0,6.4799957275390625,0.028573354178989874,3966.85,0.29,3.26,0.995,20112.51,2.45,25.56,4.41,2.45342,2.52,5.08,3.51,35.73755613569472,-241251900.0,222.7582890776438,-6.17123016511445,-15.1300048828125,213.17940002441406,357.66710021972654,25.559999465942383
2022-09-02,231.02999877929688,233.8800048828125,225.0399932861328,226.11000061035156,226.11000061035156,8164900.0,-3.92999267578125,-0.01723156843705631,3924.26,0.26,3.2,1.003,19946.87,2.47,25.47,4.38,2.45117,2.55,5.06,3.47,33.86191632891487,-249416800.0,222.88972874559315,-6.2406712652254175,-15.050003051757812,214.12380004882812,355.4090503692627,25.469999313354492
2022-09-07,220.2100067138672,229.3300018310547,218.27000427246094,228.9600067138672,228.9600067138672,8149300.0,10.57000732421875,0.047264892649556245,3979.87,0.2,3.27,0.9942,19286.23,2.45,24.64,4.43,2.4528600000000003,2.51,4.97,3.6,43.92269900320904,-241267500.0,222.95160088481563,-0.2830860566859217,2.420013427734375,215.06880004882814,353.11240051269533,24.639999389648438
2022-09-08,224.16000366210938,228.74000549316406,221.3000030517578,227.44000244140625,227.44000244140625,6737400.0,-1.5200042724609375,-0.0066608670544283655,4006.18,0.23,3.29,0.9956,19320.01,2.41,23.61,4.48,2.45297,2.46,4.8,3.6,45.54631933901551,-248004900.0,223.1276166321329,-2.7951078748408853,2.8899993896484375,215.80059997558592,350.90760040283203,23.610000610351562
2022-09-09,229.6199951171875,234.77999877929688,229.6199951171875,233.57000732421875,233.57000732421875,6699600.0,6.1300048828125,0.02659537133005685,4067.36,0.25,3.33,1.0046,21355.55,2.42,22.79,4.47,2.45185,2.51,4.57,3.67,62.527613945188115,-241305300.0,223.5371221494696,4.608567091176452,3.9600067138671875,216.68920013427734,348.8468505859375,22.790000915527344
2022-09-12,233.61000061035156,239.49000549316406,233.3699951171875,236.52999877929688,236.52999877929688,6047400.0,2.959991455078125,0.012593195213542963,4110.41,0.2,3.37,1.0129,22412.6,2.42,23.87,4.46,2.44944,2.52,4.5,3.7,66.46055575742508,-235257900.0,224.04664672318833,5.325729645549293,2.5500030517578125,217.82779998779296,346.77225051879884,23.8700008392334
2022-09-13,226.5,227.69000244140625,217.72000122070312,218.1300048828125,218.1300048828125,8000100.0,-18.399993896484375,-0.08098380690568252,3932.69,0.14,3.42,0.9997,20164.09,2.44,27.27,4.5,2.44886,2.56,4.68,3.92,47.430996106069216,-243258000.0,223.8146215529775,-1.14207527005602,-5.149993896484375,218.62320007324217,344.582950592041,27.270000457763672
2022-09-14,219.82000732421875,228.0,215.8000030517578,224.1199951171875,224.1199951171875,8230300.0,5.989990234375,0.027090363195537037,3946.01,0.17,3.41,0.9993,20216.63,2.46,26.16,4.45,2.44714,2.62,4.74,3.95,48.5695191829286,-235027700.0,223.8265969868681,0.2504909486085394,-0.45001220703125,219.6082000732422,342.4690007019043,26.15999984741211
2022-09-15,230.47000122070312,242.2899932861328,229.10000610351562,235.3800048828125,235.3800048828125,19454100.0,11.260009765625,0.04901964928341229,3901.35,0.23,3.45,0.9991,19690.75,2.43,26.27,4.48,2.45144,2.57,4.77,4.0,63.15021440456922,-215573600.0,224.2796718063169,2.3213405288347255,14.730010986328125,220.7168002319336,340.23285079956054,26.270000457763672
2022-09-16,231.22000122070312,241.36000061035156,227.8300018310547,240.1300048828125,240.1300048828125,18914200.0,4.75,0.019979213500363358,3873.33,0.25,3.45,1.0013,19784.17,2.38,26.3,4.53,2.4490600000000002,2.49,5.0,3.96,64.76782327838208,-196659400.0,224.90125349559125,6.20052374269866,16.57000732421875,221.83820037841798,338.0368507385254,26.299999237060547
2022-09-19,245.0500030517578,245.25,235.75,243.6300048828125,243.6300048828125,17912400.0,3.5,0.014470237310086453,3899.89,0.12,3.49,1.0003,19553.1,2.34,25.76,4.52,2.45934,2.44,4.88,4.05,69.57909094200063,-178747000.0,225.63571433430582,7.748442892914165,13.590011596679688,222.925400390625,335.8180006408691,25.760000228881836
2022-09-20,240.3699951171875,250.49000549316406,239.66000366210938,242.85000610351562,242.85000610351562,16037400.0,-0.779998779296875,-0.0032067070797312525,3855.93,0.22,3.57,0.9994,18869.22,2.4,27.16,4.59,2.47149,2.48,4.88,4.03,67.70683994774359,-194784400.0,226.31078459976501,11.200149632413336,16.740005493164062,224.04280059814454,333.5738006591797,27.15999984741211
2022-09-21,242.6699981689453,248.3000030517578,236.67999267578125,236.8699951171875,236.8699951171875,9166800.0,-5.980010986328125,-0.02493254710401782,3789.93,0.2,3.51,0.988,18488.54,2.38,27.99,4.51,2.48902,2.47,4.87,4.08,59.6014268386719,-203951200.0,226.7248712867228,3.4547467554914446,7.9099884033203125,225.23340057373048,331.3480505371094,27.989999771118164
2022-09-22,235.35000610351562,240.5,231.66000366210938,237.0500030517578,237.0500030517578,10018000.0,0.1800079345703125,0.0007596554014277501,3757.99,0.41,3.7,0.9841,19402.35,2.41,27.35,4.65,3.23112,2.45,4.91,4.08,62.95473382509475,-193933200.0,227.1297784147634,4.225290409424498,9.610000610351562,226.4854006958008,329.1393006134033,27.350000381469727
2022-09-23,235.13999938964844,236.4499969482422,221.42999267578125,226.41000366210938,226.41000366210938,11207200.0,-10.639999389648438,-0.045923571082458814,3693.23,0.45,3.69,0.9719,19304.43,2.37,29.92,4.66,3.23855,2.38,5.12,4.15,54.851199151149295,-205140400.0,227.101551953875,-3.0654636458398388,-7.160003662109375,227.48240081787108,326.9753505706787,29.920000076293945
2022-09-26,225.60000610351562,232.6999969482422,223.00999450683594,224.07000732421875,224.07000732421875,8234300.0,-2.339996337890625,-0.010388995415292257,3655.04,0.49,3.88,0.9623,19224.81,2.32,32.26,4.74,3.23256,2.33,5.18,4.17,53.34118053818995,-213374700.0,226.98266785075126,-5.267827133717773,-12.459991455078125,228.46820098876952,324.8254006195068,32.2599983215332
2022-09-27,228.6300048828125,230.63999938964844,220.72000122070312,224.36000061035156,224.36000061035156,7762200.0,0.2899932861328125,0.0012933716362724113,3647.29,0.62,3.97,0.9616,19072.97,2.33,32.6,4.92,3.2330200000000002,2.35,5.22,4.16,46.92183750778562,-205612500.0,226.87981815504932,2.8560929666168855,6.2299957275390625,229.17320098876954,322.6557507324219,32.599998474121094
2022-09-28,229.69000244140625,246.64999389648438,227.3800048828125,245.1999969482422,245.1999969482422,17579700.0,20.839996337890625,0.08882228425551464,3719.04,0.32,3.72,0.9681,19407.62,2.33,30.18,4.81,3.23204,2.37,5.47,3.99,59.44278805550215,-188032800.0,227.5982565390961,9.405676552880715,21.080001831054688,230.25880096435546,320.56255058288576,30.18000030517578
2022-09-29,241.61000061035156,246.97999572753906,235.67999267578125,239.7100067138672,239.7100067138672,18994900.0,-5.489990234375,-0.022644304222454004,3640.47,0.4,3.76,0.9774,19610.61,2.19,31.84,4.89,3.23471,2.18,5.5,3.98,53.28693832654176,-207027700.0,228.07322713418517,1.8395792935812283,4.3300018310546875,231.02040100097656,318.5516004943848,31.84000015258789
2022-09-30,237.0,242.44000244140625,233.25999450683594,235.44000244140625,235.44000244140625,11848600.0,-4.2700042724609375,-0.017973773098843182,3585.62,0.5,3.83,0.9783,19415.8,2.15,31.62,4.91,3.22436,2.14,5.43,4.05,49.424561062067234,-218876300.0,228.36212028348797,-1.9531097097570282,-4.69000244140625,231.40040100097656,316.63995040893553,31.6200008392334
2022-10-03,237.85000610351562,241.5399932861328,232.85000610351562,239.0399932861328,239.0399932861328,8657400.0,3.5999908447265625,0.015174759562893492,3678.43,0.21,3.67,0.9809,19640.84,2.24,30.1,4.84,3.22907,2.26,5.43,4.01,63.083463545122655,-210218900.0,228.78086040123875,-1.884009155147992,-4.5900115966796875,231.70360076904296,314.7528005218506,30.100000381469727
2022-10-04,244.83999633789062,245.8000030517578,233.25,240.74000549316406,240.74000549316406,13925900.0,1.70001220703125,0.007086661911758441,3790.93,0.17,3.62,0.9977,20344.37,2.24,29.07,4.77,3.22463,2.28,5.12,4.15,60.98916166061286,-196293000.0,229.24984648327504,-0.8688493132885333,-2.1100006103515625,232.10960083007814,312.94585052490237,29.06999969482422
2022-10-05,238.75999450683594,241.58999633789062,227.3800048828125,236.72999572753906,236.72999572753906,10825600.0,-4.010009765625,-0.01679730261618584,3783.28,0.3,3.76,0.9866,20152.33,2.22,28.55,4.86,3.22864,2.26,5.09,4.14,50.98726827544912,-207118600.0,229.5431856693246,-0.05910389350038958,-0.1399993896484375,232.47400085449217,311.066050491333,28.549999237060547
2022-10-06,236.67999267578125,244.27999877929688,233.91000366210938,240.02000427246094,240.02000427246094,9188900.0,3.290008544921875,0.013802037850501492,3744.52,0.37,3.83,0.9806,19962.19,2.22,30.52,4.87,3.23046,2.29,4.95,4.19,49.917799597036726,-197929700.0,229.95404130082014,1.2529007308448081,2.970001220703125,232.9962008666992,309.1382504272461,30.520000457763672
2022-10-07,235.77000427246094,237.3300018310547,224.27999877929688,224.75,224.75,9806100.0,-15.270004272460938,-0.06573359765200237,3639.66,0.44,3.89,0.9785,19524.22,2.27,31.36,4.9,3.23089,2.36,5.02,4.24,38.002033987449316,-207735800.0,229.7499612498076,-0.733184768896844,-1.660003662109375,232.95620086669922,307.12160034179686,31.360000610351562
2022-10-11,226.0500030517578,230.44000244140625,213.6999969482422,214.2899932861328,214.2899932861328,15282400.0,-15.69000244140625,-0.07066212353874946,3588.84,0.26,3.93,0.9757,19069.69,2.31,33.63,5.04,3.22547,2.36,5.25,4.28,37.839293940877624,-213027100.0,229.1523551931074,-4.488325591381792,-9.780014038085938,232.72160064697266,305.13805030822755,33.630001068115234
2022-10-12,214.3000030517578,223.6699981689453,212.63999938964844,220.8699951171875,220.8699951171875,12952600.0,6.5800018310546875,0.03024406453396189,3577.03,0.21,3.91,0.9692,19157.32,2.29,33.57,5.11,3.2314,2.32,5.31,4.28,41.84804159664983,-200074500.0,228.82755675875762,-9.922513105165475,-3.4900054931640625,232.6410006713867,303.1841004180908,33.56999969482422
2022-10-13,212.69000244140625,234.47000122070312,211.72999572753906,232.50999450683594,232.50999450683594,17505000.0,11.639999389648438,0.05135894019146825,3669.91,0.18,3.97,0.978,19382.53,2.34,31.94,5.08,3.22828,2.38,5.25,4.46,53.042692792521116,-182569500.0,228.97196608221168,-3.003634393797183,-12.69000244140625,232.7670004272461,301.323850402832,31.940000534057617
2022-10-14,237.8000030517578,238.8000030517578,229.50999450683594,230.0,230.0,15293400.0,-2.5099945068359375,-0.01085390230647132,3583.07,0.19,4.0,0.9739,19187.64,2.41,32.02,5.09,3.22445,2.44,5.15,4.5,52.95288938328113,-197862900.0,229.01228113781124,-2.3105684611773203,-9.710006713867188,232.93860046386717,299.48390045166013,32.02000045776367
2022-10-17,234.41000366210938,249.9199981689453,234.39999389648438,245.10000610351562,245.10000610351562,21057800.0,15.100006103515625,0.06358700651301596,3677.95,0.05,4.02,0.9843,19565.96,2.45,31.37,5.1,3.23554,2.48,5.04,4.5,59.00017467748563,-176805100.0,229.6431723129369,2.5351459954773947,9.660003662109375,233.30600067138673,297.684200592041,31.3700008392334
2022-10-18,249.8000030517578,250.3699951171875,237.72999572753906,240.86000061035156,240.86000061035156,25776700.0,-4.2400054931640625,-0.01745046106982695,3719.98,-0.03,4.01,0.9842,19334.77,2.41,30.5,5.11,3.23156,2.42,4.95,4.5,47.799637391109805,-202581800.0,230.08304793244338,0.049844277830635164,1.82000732421875,233.52500061035155,295.9332006072998,30.5
2022-10-19,265.0,279.29998779296875,262.6600036621094,272.3800048828125,272.3800048828125,46685300.0,31.520004272460938,0.12298231370089852,3695.16,0.07,4.14,0.978,19122.17,2.42,30.76,5.24,3.24086,2.46,4.97,4.6,63.10468823543454,-155896500.0,231.7417521265755,15.059354453883532,31.639999389648438,234.43700073242186,294.3614507293701,30.760000228881836
2022-10-20,272.7799987792969,278.3800048828125,266.3800048828125,268.1600036621094,268.1600036621094,17207100.0,-4.220001220703125,-0.015614337117130894,3665.78,0.15,4.24,0.9823,19046.77,2.51,29.98,5.31,3.2455,2.65,4.89,4.66,63.130012682180826,-173103600.0,233.1699188534592,11.724022535098811,31.430007934570312,235.13040069580077,292.7335507965088,29.979999542236328
2022-10-21,268.95001220703125,290.75,265.67999267578125,289.57000732421875,289.57000732421875,24889100.0,21.410003662109375,0.07681325832868335,3752.75,0.12,4.21,0.9855,19172.57,2.52,29.69,5.38,3.25387,2.69,4.99,4.58,67.74102819194502,-148214500.0,235.38168702878312,28.84093763035318,49.55000305175781,236.32300079345703,291.1568009185791,29.690000534057617
2022-10-24,290.2300109863281,290.489990234375,280.3599853515625,282.45001220703125,282.45001220703125,13326400.0,-7.1199951171875,-0.024895502289186133,3797.34,0.09,4.25,0.9874,19332.45,2.59,29.85,5.41,3.26129,2.72,4.91,4.61,64.10741986969907,-161540900.0,237.2275037024399,22.81503498315316,57.70001220703125,237.0898010253906,289.49785102844237,29.850000381469727
2022-10-25,286.95001220703125,297.5899963378906,285.54998779296875,291.0199890136719,291.0199890136719,15100700.0,8.569976806640625,0.029890368591372507,3859.11,-0.04,4.1,0.9959,20113.74,2.51,28.46,5.3,3.2652200000000002,2.62,4.88,4.6,67.8128464806007,-146440200.0,239.33701293033135,35.806616329062365,76.72999572753906,238.0562008666992,287.8825008392334,28.459999084472656
2022-10-26,290.0400085449219,305.6300048828125,288.0400085449219,298.6199951171875,298.6199951171875,15714100.0,7.600006103515625,0.025779890166238495,3830.6,-0.07,4.04,1.0068,20760.56,2.44,27.28,5.21,3.28265,2.56,4.8,4.54,68.698146772805,-130726100.0,241.66183576118846,35.201703137063966,77.75,239.04260070800783,286.32205070495604,27.280000686645508
2022-10-27,298.3299865722656,305.2099914550781,294.7799987792969,296.94000244140625,296.94000244140625,14612600.0,-1.67999267578125,-0.00564173933352663,3807.3,-0.17,3.96,0.9985,20287.17,2.45,27.39,5.13,3.29389,2.57,4.76,4.5,75.2218607471956,-145338700.0,243.82960700354994,27.710640168922307,64.43000793457031,239.9992007446289,284.7540508270264,27.389999389648438
2022-10-28,297.70001220703125,301.19000244140625,292.2900085449219,295.7200012207031,295.7200012207031,9960500.0,-1.220001220703125,-0.0041170415969329355,3901.06,-0.16,4.02,0.9934,20594.01,2.51,25.75,5.13,3.32129,2.62,4.54,4.55,73.63048519771212,-155299200.0,245.86452442383046,28.573913574218746,65.72000122070312,240.99980072021484,283.1722006988525,25.75
2022-10-31,295.1300048828125,297.6199951171875,289.5,291.8800048828125,291.8800048828125,7505100.0,-3.839996337890625,-0.013070289190546092,3871.98,-0.12,4.1,0.9885,20472.79,2.52,25.88,5.18,3.33255,2.67,4.63,4.66,80.48723807491017,-162804300.0,247.66905306928075,19.08608633797413,46.779998779296875,242.0144009399414,281.6447507476807,25.8799991607666
2022-11-01,296.1700134277344,299.70001220703125,286.4200134277344,286.75,286.75,6916400.0,-5.1300048828125,-0.017732019616774508,3856.1,-0.16,4.07,0.9871,20479.49,2.51,25.81,5.09,3.34396,2.65,4.61,4.75,76.18442419534745,-169720700.0,249.2016392234266,19.05256135238762,45.88999938964844,242.8460009765625,280.12275062561037,25.809999465942383
2022-11-02,286.3999938964844,287.3299865722656,272.8399963378906,273.0,273.0,10367600.0,-13.75,-0.04913896082452052,3759.69,-0.12,4.1,0.9875,20148.56,2.53,25.86,5.08,3.34287,2.68,4.62,4.76,65.8275385677828,-180088300.0,250.13490827348832,0.22762137677994065,0.6199951171875,243.4828009033203,278.6501505279541,25.860000610351562
2022-11-03,271.25,276.2900085449219,268.79998779296875,269.05999755859375,269.05999755859375,7057400.0,-3.94000244140625,-0.014537401201399014,3719.89,-0.11,4.14,0.9759,20205.32,2.4,25.3,5.17,4.03418,2.54,4.81,4.78,65.09973661068946,-187145700.0,250.8770686376101,0.3356182444039568,0.899993896484375,244.33320098876953,277.22900062561035,25.299999237060547
2022-11-04,272.0199890136719,274.9700012207031,255.32000732421875,260.7900085449219,260.7900085449219,11124700.0,-8.269989013671875,-0.031218875458951523,3770.55,-0.04,4.17,0.9895,21157.96,2.48,24.55,5.23,3.99145,2.61,4.77,4.76,56.403560974260955,-198270400.0,251.26581137907334,-9.938874210502469,-28.779998779296875,245.05800109863281,275.827650680542,24.549999237060547
2022-11-07,261.05999755859375,261.1499938964844,252.08999633789062,258.6000061035156,258.6000061035156,7927000.0,-2.19000244140625,-0.008433028584703628,3806.8,-0.07,4.22,0.9997,20578.77,2.53,24.35,5.29,3.98912,2.67,4.71,4.8,57.36344388125097,-206197400.0,251.55342685846324,-8.443974180476921,-23.850006103515625,245.6378012084961,274.4214008331299,24.350000381469727
2022-11-08,259.9200134277344,266.0799865722656,256.8800048828125,263.4599914550781,263.4599914550781,7683800.0,4.8599853515625,0.018619031428305455,3828.11,-0.14,4.14,1.0089,18561.6,2.5,25.54,5.22,3.98571,2.61,4.79,4.77,45.2451932352454,-198513600.0,252.02035096029127,-9.470139027906777,-27.55999755859375,246.2274011230469,273.03450065612793,25.540000915527344
2022-11-09,259.6600036621094,260.8999938964844,254.22000122070312,254.66000366210938,254.66000366210938,7266000.0,-8.79998779296875,-0.0339721848425345,3748.57,-0.17,4.12,1.0037,15850.62,2.42,26.09,5.29,3.98135,2.53,4.99,4.75,43.138845443485366,-205779600.0,252.12386675251943,-14.721047543325728,-43.959991455078125,246.85500122070312,271.62170082092285,26.09000015258789
2022-11-10,265.989990234375,275.3599853515625,260.0899963378906,274.9700012207031,274.9700012207031,9667300.0,20.30999755859375,0.07673266872036244,3956.37,-0.46,3.82,1.0176,17573.15,2.39,23.53,5.02,3.97793,2.47,4.8,4.59,42.49588021842921,-196112300.0,253.019793594409,-7.398801454862369,-21.970001220703125,247.86300109863282,270.4005507659912,23.530000686645508
2022-11-14,290.0,311.0,288.19000244140625,299.2699890136719,299.2699890136719,17978200.0,9.139984130859375,0.03101702401870643,3957.25,-0.46,3.88,1.0337,16576.49,2.37,23.73,4.98,3.99581,2.42,4.67,4.63,53.8955536944183,-168560300.0,256.2317584690835,2.531856929982723,3.54998779296875,249.43540100097655,269.2684506988525,23.729999542236328
2022-11-15,309.20001220703125,312.7099914550781,302.54998779296875,310.20001220703125,310.20001220703125,14626900.0,10.930023193359375,0.03587115084914139,3991.73,-0.51,3.8,1.0372,16869.14,2.35,24.54,4.86,3.99961,2.4,4.64,4.6,55.3012361270998,-153933400.0,258.348160576454,8.177859531658683,18.32000732421875,251.16820129394532,268.24015083312986,24.540000915527344
2022-11-16,309.94000244140625,310.489990234375,303.6099853515625,306.0199890136719,306.0199890136719,8038600.0,-4.180023193359375,-0.013566866701588687,3958.79,-0.65,3.67,1.0395,16660.48,2.29,24.11,4.75,3.9904900000000003,2.35,4.71,4.62,54.06372470150985,-161972000.0,260.2176440445802,12.095234070942084,19.269989013671875,252.6878012084961,267.22900077819827,24.110000610351562
2022-11-17,294.7200012207031,299.82000732421875,291.0,295.2799987792969,295.2799987792969,9838200.0,-10.739990234375,-0.03572636880528979,3946.56,-0.55,3.77,1.0341,16677.36,2.28,23.93,4.77,3.99198,2.32,4.75,4.68,49.818540713936194,-171810200.0,261.59263834790244,9.745038823540897,22.279998779296875,254.071201171875,266.7179007720947,23.93000030517578
2022-11-18,297.3299865722656,298.0,287.0,287.9800109863281,287.9800109863281,8400100.0,-7.29998779296875,-0.025032983157944777,3965.34,-0.52,3.82,1.0349,16673.07,2.25,23.12,4.78,4.03863,2.28,4.65,4.74,48.43624921044626,-180210300.0,262.62743727489953,10.426013861923966,18.920013427734375,255.2516012573242,266.22205085754393,23.1200008392334
2022-11-21,291.0,291.8699951171875,282.6600036621094,285.04998779296875,285.04998779296875,7256500.0,-2.930023193359375,-0.010226510776331743,3949.94,-0.58,3.83,1.0238,15755.75,2.31,22.36,4.75,4.03317,2.34,4.64,4.75,49.30611746651786,-187466800.0,263.5067529814905,10.228144263409412,24.259979248046875,256.40380096435547,265.81520072937013,22.360000610351562
2022-11-22,284.989990234375,286.9800109863281,277.3399963378906,286.69000244140625,286.69000244140625,6245100.0,1.6400146484375,0.005736940478285213,4003.58,-0.64,3.76,1.0276,16206.32,2.32,21.29,4.69,4.0077,2.35,4.57,4.79,56.20074310389632,-181221700.0,264.41590001913426,8.817282221118194,28.089996337890625,257.46620086669924,265.450150680542,21.290000915527344
2022-11-23,285.9100036621094,292.4700012207031,283.760009765625,291.5,291.5,5919000.0,4.80999755859375,0.01663850465884753,4027.26,-0.69,3.71,1.0364,16597.46,2.32,20.35,4.56,4.03186,2.33,4.51,4.75,60.08448699972133,-175302700.0,265.47802158701137,14.466345640507816,28.040008544921875,258.56560089111326,264.9741506195068,20.350000381469727
2022-11-28,284.0,289.54998779296875,280.5299987792969,281.1700134277344,281.1700134277344,4703400.0,-4.3699951171875,-0.015422637917724913,3963.94,-0.72,3.69,1.0386,16193.89,2.26,22.21,4.57,4.03149,2.29,4.63,4.76,61.7984282736718,-180006100.0,266.8788811200447,-6.048042319776547,26.510009765625,259.8264010620117,264.4582007598877,22.209999084472656
2022-11-29,282.5,282.9599914550781,275.94000244140625,280.9599914550781,280.9599914550781,5786900.0,-0.21002197265625,-0.0007472363353828726,3957.63,-0.63,3.75,1.0356,16441.63,2.25,21.89,4.63,4.04775,2.3,4.63,4.78,67.58610845577898,-185793000.0,267.4310815253401,-9.426182979141206,5.989990234375,260.96320098876953,263.7273006439209,21.889999389648438
2022-11-30,281.3699951171875,308.260009765625,280.4100036621094,305.5299987792969,305.5299987792969,16070100.0,24.57000732421875,0.08383568943423558,4080.11,-0.69,3.68,1.0323,17179.78,2.34,20.58,4.66,4.05083,2.41,4.55,4.74,69.02477683362082,-169722900.0,268.9251567117698,-0.160117068154364,6.260009765625,262.3662008666992,262.96930061340333,20.579999923706055
2022-12-01,303.989990234375,319.79998779296875,303.0299987792969,316.95001220703125,316.95001220703125,14664900.0,11.420013427734375,0.03669610177655169,4076.57,-0.8,3.53,1.0498,16980.55,2.36,19.84,4.43,4.02529,2.45,4.48,4.66,67.76884741654573,-155058000.0,270.8084843782506,7.338801651760818,6.75,263.9026010131836,262.4066506195068,19.84000015258789
2022-12-02,310.489990234375,321.989990234375,310.0,320.4100036621094,320.4100036621094,12690600.0,3.459991455078125,0.010857365878631953,4071.7,-0.83,3.51,1.0521,17099.27,2.43,19.06,4.36,4.02417,2.51,4.5,4.69,65.65386911089088,-142367400.0,272.7536419972255,11.261195721435291,14.3900146484375,265.43820098876955,261.9807006072998,19.059999465942383
2022-12-05,316.4599914550781,322.7699890136719,310.9200134277344,312.5899963378906,312.5899963378906,8423000.0,-7.82000732421875,-0.02470902112582518,3998.84,-0.76,3.6,1.0494,16970.79,2.39,20.75,4.41,4.01434,2.46,4.43,4.77,55.00297678691325,-150790400.0,274.3158519713692,9.661466312682009,17.30999755859375,266.833000793457,261.4928005218506,20.75
